no of specimens in sample,date,year,season,site,plot,site_plot,site_plot_year,sampling,plant species,start time,end time,vegetation cover,floral cover,height of vegetation (cm),Achillea millefolium,Agastache foeniculum,Calendula officinalis,Leucanthemum vulgare,Leucanthemum maximum,Cichorium intybus,Coronilla varia,Cosmos bipinnatus,Daucus carota,Linum perenne,Lobularia maritima,Lotus corniculatus,Melilotus officinalis,Origanum vulgare,Papaver rhoeas,Salvia officinalis,Trifolium incarnatum,Trifolium pratense,Trifolium repens,Viola cornuta,Asclepias tuberosa,Baptisia australis,Bidens aristosa,Chamaecrista fasciculata,Chamaecrista nictitans,Eupatorium perfoliatum ,Helenium flexuosum,Lespedeza virginica,Liatris pilosa,Lupinus perennis,Monarda punctata,Penstemon laevigatus,Pycnanthemum tenuifolium,Rudbeckia hirta,Rudbeckia triloba,Sisyrinchium angustifolium ,Solidago odora,Solidago nemoralis,Symphyotrichum laeve,Tradescantia virginiana,Verbena hastata,no bee,small green metallic bee,lrg green bee,bumble bee,lrg carpenter bee,small dark bee,honey bee,Megachile,Anthidium,Species,Sex,only genus level,bee specialist,specialized on,parasitic,nesting,status,non-native bee,other species characteristics
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Nomada articulata,f,0,0,,1,parasite [ground],,0,
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Nomada articulata,f,0,0,,1,parasite [ground],,0,
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Nomada australis,f,0,0,,1,parasite [ground],,0,
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Nomada australis,f,0,0,,1,parasite [ground],,0,
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Agapostemon splendens,f,0,0,,0,ground,,0,solitary. communal
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
18,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Leucanthemum vulgare,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
1,5/26/2017,2017,early.season,C,non-native,C_NN,C_NN_2017,hand netting,Trifolium pratense,11:35,12:05,45,3.75,70,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,"1: Papaver, 1: L. vulgare",,,Bombus griseocollis,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Calliopsis andreniformis,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum tegulare,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum callidum,f,0,0,,0,ground,,0,eusocial
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum trigeminum,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum trigeminum,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum hitchensi,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum hitchensi,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Augochlorella aurata,f,0,0,,0,ground,,0,eusocial
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum trigeminum,f,0,0,,0,ground,,0,
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum versatum,f,0,0,,0,ground,,0,eusocial
18,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,pan traps,,9:30,17:55,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,,,,Calliopsis andreniformis,f,0,0,,0,ground,,0,
4,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Monarda punctata,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
4,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Monarda punctata,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Bombus bimaculatus,m,0,0,,0,ground,,0,nests in cavities
4,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Monarda punctata,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Bombus bimaculatus,m,0,0,,0,ground,,0,nests in cavities
4,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Monarda punctata,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Bombus bimaculatus,m,0,0,,0,ground,,0,nests in cavities
2,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Asclepias tuberosa,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
2,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Asclepias tuberosa,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Augochloropsis metallica_metallica,f,0,0,,0,ground,,0,
4,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Penstemon digitalis,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
4,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Penstemon digitalis,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
4,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Penstemon digitalis,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
4,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Penstemon digitalis,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Lasioglossum callidum,f,0,0,,0,ground,,0,eusocial
6,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Rudbeckia hirta,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Lasioglossum coreopsis,f,0,0,,0,ground,,0,
6,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Rudbeckia hirta,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Lasioglossum hitchensi,f,0,0,,0,ground,,0,
6,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Rudbeckia hirta,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Lasioglossum coreopsis,f,0,0,,0,ground,,0,
6,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Rudbeckia hirta,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
6,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Rudbeckia hirta,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
6,6/13/2017,2017,early.season,A,native,A_N,A_N_2017,hand netting,Rudbeckia hirta,10:15,10:45,60,7.5,120,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,,,,,,,2: Asclepias,,,Melissodes subillatus,m,,,,,,,,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Calliopsis andreniformis,m,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Halictus poeyi/ligatus,f,0,0,,0,ground,,0,eusocial?
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum callidum,f,0,0,,0,ground,,0,eusocial
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum pilosum,f,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum tegulare,m,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Calliopsis andreniformis,f,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Calliopsis andreniformis,f,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum trigeminum,f,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum hitchensi,f,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum hitchensi,f,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum hitchensi,f,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Lasioglossum versatum,f,0,0,,0,ground,,0,eusocial
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Calliopsis andreniformis,f,0,0,,0,ground,,0,
21,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,pan traps,,9:30,17:55,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,Calliopsis andreniformis,m,0,0,,0,ground,,0,
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Lasioglossum callidum,f,0,0,,0,ground,,0,eusocial
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Anthidiellum notatum,f,0,0,,0,wood,,0,
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Anthidiellum notatum,m,0,0,,0,wood,,0,
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Megachile exilis,f,,,,,,,,
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Megachile exilis,f,,,,,,,,
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Bombus bimaculatus,f,0,0,,0,ground,,0,nests in cavities
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Bombus griseocollis,f,0,0,,0,ground,,0,
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Bombus bimaculatus,f,0,0,,0,ground,,0,nests in cavities
10,6/13/2017,2017,early.season,A,non-native,A_NN,A_NN_2017,hand netting,Coronilla varia,11:05,11:35,100,40,170,0,0,0,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,14: Melilotus; 5: Coronilla,,,Bombus bimaculatus,f,0,0,,0,ground,,0,nests in cavities
